date_time,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j
2021-03-14 19:00:00,8.512672504356111,10.544162831429732,5.12,40.24678257145131,90.41289002254759,8.718178546237013,28.139569012078987,22.337213854447164,17.799380180773838,23.69182318496551
2021-03-14 20:00:00,8.658635957355973,10.438862859851126,5.0,39.68618125712283,90.21924288808395,9.36196905591089,27.494528137026933,22.657065981860242,17.244029591585015,24.073989681702248
2021-03-14 21:00:00,7.730779482692655,9.592078761114093,4.36,35.20731036617368,81.10549685238584,8.252490757486276,24.316458680808637,22.200364301961002,17.017679249996274,23.936749819899198
2021-03-14 22:00:00,7.096273116175618,8.735636113080204,3.81,31.471971045066436,72.97886303475963,7.387064449245801,22.35843060366032,19.796946630989478,17.10884836264635,23.3092104888023
2021-03-14 23:00:00,6.960925092602473,8.304178693976146,3.65,28.566182867445843,67.77931047188676,6.909600710956338,18.61251698926287,17.64005630343297,17.717143007479528,24.58551859990306
2021-03-15 00:00:00,7.409266698658251,8.021559788683517,3.23,24.843174450168732,55.091938837744976,6.614046803519168,14.155037925287902,16.288464100040244,17.194062688886678,23.817088405707388
2021-03-15 01:00:00,5.209599198342487,7.941491413371143,2.93,23.903336982867206,54.79717873101869,6.303679013367565,13.42773779066622,16.300106243011392,17.07703089011961,23.921072005908638
2021-03-15 02:00:00,5.682945993611064,8.002192345114487,2.81,24.10472751448635,56.28549004977432,5.899804947830454,13.370426818490575,20.724191686280275,17.041948415274607,23.205724123025014
2021-03-15 03:00:00,5.670302275843859,7.485444736556497,2.77,23.76981716116795,58.58589308383888,5.81606799726615,12.449904635520433,20.76008483827359,17.341845829722125,23.308425011169128
2021-03-15 04:00:00,5.321470338141086,8.66,2.84,24.789180546162626,58.48858127643569,6.090096965950447,15.16434253473281,18.805285970190116,17.57,24.03475387547611
2021-03-15 05:00:00,5.697372676981595,8.74,3.03,27.084810213235194,56.82906366870182,6.428781396420669,14.21987073314208,19.05460126476107,17.64,23.265195378782366
2021-03-15 06:00:00,6.988476220341358,9.64,4.24,33.203657177847354,76.8538180664928,7.491830177532241,21.538042516223936,18.709630385048975,19.09,25.28381406124314
2021-03-15 07:00:00,9.482441022563082,10.92,5.36,41.91601381613753,96.79854915851863,10.011198095578791,29.379200011596488,23.87,23.35,28.886556288772
2021-03-15 08:00:00,9.47,11.64,5.61,42.97,102.48,9.84,36.01,27.63,25.34,31.42
2021-03-15 09:00:00,10.92,11.2,5.43,44.11,99.38,9.05,31.24,27.72,21.89,29.55
2021-03-15 10:00:00,11.58,10.75,5.02,43.98,94.82,7.17,28.32,26.55,24.96,32.29
2021-03-15 11:00:00,10.21,10.44,4.92,36.8,90.24,7.53,25.69,24.5,29.52,37.31
2021-03-15 12:00:00,8.68,10.51,4.95,36.21,88.95,8.65,25.08,24.99,24.211835570377943,31.253408517869993
2021-03-15 13:00:00,9.29,10.34,4.94,39.19,89.18,8.753040521747254,26.84,24.84,23.74,29.88
2021-03-15 14:00:00,10.01,10.27,4.83,40.26,84.97816695519026,7.8388889325912325,25.853550634876854,23.77,24.03,30.5
2021-03-15 15:00:00,9.69,10.24,4.4,34.15,79.14132691167804,7.734803363892259,22.550431079878887,20.68,22.1,27.05
2021-03-15 16:00:00,8.44,9.614290148296234,4.21,37.26,80.04692054092894,7.571041822068003,23.79258266580883,20.6,25.8,34.68
2021-03-15 17:00:00,7.86,10.236205008328303,4.82,35.91450090940278,81.17645058224295,8.542472677706629,24.04297873303568,21.22,22.351312915639483,28.706348083423453
2021-03-15 18:00:00,7.901738032277728,10.279737061876215,4.99,39.1390910834712,86.63276408424399,8.363677644406296,25.055771238096487,22.45822147885543,20.748667871160002,27.16381865378095
2021-03-15 19:00:00,8.43792220621644,10.545729699359635,4.97,41.068648381327804,94.03028511418808,8.993919447260849,27.932511013137265,22.90327314513422,20.829068852087843,27.88644982939453
2021-03-15 20:00:00,8.585981421548286,10.604611072905495,5.0,40.7214342881744,93.78321987317953,9.046081363290373,28.11939796007341,22.879089748184384,20.07630825196088,25.894214917627362
2021-03-15 21:00:00,6.862995725175961,9.787587158922534,4.46,36.05880884080513,81.8891149719862,8.364956031781858,25.139174054768684,21.773072858722173,20.542410417150922,26.04726176877511
2021-03-15 22:00:00,5.661103341663656,8.965579233064085,3.86,31.521412456136762,71.07210272278995,7.548105161530201,22.080566000165188,20.495071116265024,19.961191697898503,24.885338468593165
2021-03-15 23:00:00,5.088179466392187,8.725056021190849,3.47,29.014858888320113,65.78758166799115,6.936172351460916,18.822196755368807,19.483603880507847,18.653038221132938,23.745407796635593
2021-03-16 00:00:00,4.881884900660901,8.117393780791378,3.24,25.237456477266697,57.25456851577242,6.391506502432614,14.795527625788075,18.532187159291983,17.925297428691067,22.74314804707554
2021-03-16 01:00:00,6.920635066939778,8.058550661689248,2.85,24.28551391016912,56.24531424531657,6.075117989893534,13.708172819694058,17.943610244825074,17.922331476405137,22.27261088714176
2021-03-16 02:00:00,12.647475607738475,8.125541286406783,2.83,23.916324545173,56.552796619391216,5.930146623626824,13.21224257049389,17.60525360970552,17.95978471921033,21.036644422684954
2021-03-16 03:00:00,5.328878480298377,7.8834178131664,2.78,23.597675735140584,56.526244646870296,6.003519860053972,14.840253589345437,16.88770819481589,18.619363913584362,21.635034321665522
2021-03-16 04:00:00,4.596043893540795,8.84,2.75,24.11582612278629,54.813411496315744,6.078011952656361,12.374283130903043,17.12990181660604,18.01765136579623,23.095679443456174
2021-03-16 05:00:00,5.373968593903845,8.48,3.07,26.529290468086465,55.7766393493685,6.243184030087599,13.787049425802776,17.921391953768957,18.498466472969607,22.128905654265775
2021-03-16 06:00:00,6.473105836869074,9.5,4.16,33.15026785097348,76.99190104629665,7.41596128070355,22.14087138480158,21.25987356461569,19.72127841906747,25.161519097493006
2021-03-16 07:00:00,10.114381235987487,11.1,5.41,41.119010749390675,95.84911451135449,9.29331906161131,30.50659697787336,24.698132598949986,22.00218443541703,29.44432424342464
2021-03-16 08:00:00,11.41,11.29,5.34,47.38,94.66,13.41,28.71,26.3,23.51,30.116716829935537
2021-03-16 09:00:00,8.97,10.62,5.09,40.41,98.03,9.35,28.3,25.48,22.02,29.14
2021-03-16 10:00:00,8.81,10.73,4.92,41.96,93.09,13.72,28.07,30.13,25.41,32.89
2021-03-16 11:00:00,9.06,10.05,4.87,37.81,88.9,8.29,25.22,26.84,24.69,32.13
2021-03-16 12:00:00,9.82,10.59,4.93,39.6,87.74,12.93,24.34,28.07,24.25,31.54
2021-03-16 13:00:00,9.75,10.34,4.85,38.14,89.94,10.69,25.26,24.74,23.37,29.97
2021-03-16 14:00:00,10.03,10.22,4.4,33.69,84.98,8.27,24.87,22.41,24.04,29.34
2021-03-16 15:00:00,9.2,9.91,4.39,35.48,79.46,6.81,21.82,20.71,25.1,32.29
2021-03-16 16:00:00,7.04,9.96,4.43,37.02,78.95,7.39,23.0,19.94,25.54,32.68
2021-03-16 17:00:00,7.35,10.46,4.51,35.97,80.67,7.69,23.55,20.33,23.14,29.2
2021-03-16 18:00:00,7.69,10.21,5.21,40.65,86.23,7.47,23.91,21.27,21.82,27.01
2021-03-16 19:00:00,7.99,10.78,5.13,41.41,93.45,7.09,26.7,22.74,22.73,29.43
2021-03-16 20:00:00,8.23,10.91,5.15,38.14,93.34,8.6,26.99,23.85,21.42,27.62
2021-03-16 21:00:00,6.93,10.04,4.45,34.93,82.17,7.89,25.06,20.42,21.43,26.42
2021-03-16 22:00:00,5.9,9.42,3.82,33.97,73.7,7.72,21.26,17.93,22.01,26.05
2021-03-16 23:00:00,4.76,8.78,3.47,31.25,67.41,6.75,18.36,14.89,19.06,22.01
2021-03-17 00:00:00,4.33,8.44,3.25,25.94,59.34,6.42,15.82,12.6,17.81,19.71
2021-03-17 01:00:00,4.05,8.21,3.03,27.63,54.69,5.52,12.91,11.4,18.94,20.58
2021-03-17 02:00:00,3.64,8.17,2.87,28.63,52.53,5.39,13.11,10.87,18.95,20.18
2021-03-17 03:00:00,4.22,8.19,2.84,21.21,52.41,5.51,13.01,10.83,18.93,19.88
2021-03-17 04:00:00,3.63,8.44,2.86,21.4,53.08,6.06,13.26,10.84,17.6,19.03
2021-03-17 05:00:00,3.91,8.54,3.19,24.41,55.82,6.0,13.81,11.5,19.98,21.46
2021-03-17 06:00:00,4.67,9.36,4.38,32.34,71.88,6.4,18.27,16.63,20.73,25.12
2021-03-17 07:00:00,8.52,11.33,5.52,44.38,96.58,8.75,28.22,23.94,20.94,27.46
2021-03-17 08:00:00,9.66,11.38,5.4,46.11,108.46,7.88,27.83,28.2,22.19,29.24
2021-03-17 09:00:00,9.43,10.67,4.97,45.62,105.11,5.79,29.49869535790451,27.52,22.17,30.277846093710387
2021-03-17 10:00:00,10.18,10.36,4.9,40.08,91.81032693867652,8.910181646568248,27.02705698443362,25.777095344389473,23.77678793603402,31.224922488140713
2021-03-17 11:00:00,9.33,10.21,4.84,36.34,86.64485993541733,8.954088549175692,25.508706354125245,24.523991409618613,25.16393327264493,32.15390539788115
2021-03-17 12:00:00,9.29,10.17,4.83,38.19,94.14,5.38,24.54,25.2,23.61,30.75
2021-03-17 13:00:00,9.2,10.3,4.87,36.92,91.5,7.35,24.55,25.17,25.52,32.59
2021-03-17 14:00:00,9.13,10.44,4.56,37.4,83.93,8.49,23.03,23.04,24.92,30.65
2021-03-17 15:00:00,8.21,10.34,4.36,36.05,79.58,7.06,21.73,20.63,23.26,27.43
2021-03-17 16:00:00,7.07,9.57,4.54,36.24,79.98,6.86,21.3,20.39,21.2,26.12
2021-03-17 17:00:00,6.54,10.32,4.59,34.7,80.61,8.45,21.62,21.06,22.62,27.99
2021-03-17 18:00:00,6.52,10.41,4.93,37.43,89.27,8.33,24.35,22.64,21.13,26.95
2021-03-17 19:00:00,6.93,10.59,5.24,40.44,92.89,8.84,26.58,23.28,21.27,27.33
2021-03-17 20:00:00,7.05,10.32,5.44,39.93,92.06,10.32,28.46,23.38,19.45,24.52
2021-03-17 21:00:00,6.45,10.12,4.84,38.72,82.7,7.7,23.43,20.82,22.27,26.06
2021-03-17 22:00:00,3.95,9.34,4.01,35.18,73.24,6.37,20.38,17.51,19.12,22.14
2021-03-17 23:00:00,4.522931711930055,8.81,3.6,33.89,68.15,5.96,17.62,15.33,20.22,22.71
2021-03-18 00:00:00,2.26,8.55,3.35,25.69,59.19,5.09,15.24,13.51,19.76,21.56
2021-03-18 01:00:00,8.65,8.22,3.1,20.79,53.95,5.65,13.41,12.34,19.16,20.07
2021-03-18 02:00:00,5.27,8.15,3.0,21.98,52.48,5.13,12.13,11.31,19.13,19.92
2021-03-18 03:00:00,4.48,8.28,2.97,24.99,52.62,4.78,10.4,10.63,18.58,19.45
2021-03-18 04:00:00,4.46,8.4,2.99,26.83,53.57,5.24,11.05,11.35,19.31,20.06
2021-03-18 05:00:00,4.41,8.53,3.23,28.26,55.79,5.33,12.85,12.25,19.32,20.55
2021-03-18 06:00:00,5.76,9.58,4.52,35.51,72.2,6.39,17.95,16.79,20.03,23.32
2021-03-18 07:00:00,10.28,11.18,5.44,45.65,98.25,7.59,28.67,24.79,25.12,29.76
2021-03-18 08:00:00,9.87,11.3,5.7,43.0,104.39,8.69,30.54,26.84,23.47,31.84
2021-03-18 09:00:00,8.49,10.73,5.16,41.64,99.82,8.22,28.28,26.74,24.25,30.76
2021-03-18 10:00:00,8.55,10.92,5.03,37.96,91.85,8.72,27.08,25.72,23.28,29.25
2021-03-18 11:00:00,8.36,10.42,4.74,37.1,88.02,7.3,23.95,25.52,26.31,31.6
2021-03-18 12:00:00,8.04,10.45,4.89,38.2,88.16,8.28,25.74,24.09,25.6,30.63
2021-03-18 13:00:00,8.44,10.31,4.84,38.36,88.45,8.99,24.57,24.89,23.06,30.71
2021-03-18 14:00:00,8.53,9.92,4.4,36.56,83.02,7.3,23.88,22.16,23.31,29.43
2021-03-18 15:00:00,8.22,9.86,4.41,34.17,79.79,8.14,21.19,21.63,24.3,29.04
2021-03-18 16:00:00,7.21,9.6,4.5,31.17,81.91,6.53,21.26,20.22,24.07,29.03
2021-03-18 17:00:00,7.22,10.13,4.66,36.53,86.31,7.06,22.33,20.47,23.23,28.53
2021-03-18 18:00:00,7.32,10.29,4.95,40.15,89.71,8.29,22.4,21.97,21.6,27.36
2021-03-18 19:00:00,6.88,11.13,4.9,40.77,93.75,10.58,25.05,23.53,21.0,25.84
2021-03-18 20:00:00,7.48,10.63,4.99,44.23,92.92,9.01,27.02,22.22,20.59,26.21
2021-03-18 21:00:00,6.2,9.96,4.39,37.82,84.02,8.65,23.96,21.0,22.2,26.16
2021-03-18 22:00:00,4.74,9.18,3.89,33.45,73.4,6.84,21.1,17.54,21.03,23.42
2021-03-18 23:00:00,3.94,8.86,3.44,25.89,67.81,7.07,19.47,16.1,19.54,21.34
2021-03-19 00:00:00,2.96,8.38,3.18,24.65,59.16,6.92,17.18,13.49,19.42,20.92
2021-03-19 01:00:00,3.03,8.3,2.97,24.82,55.01,6.03,14.89,11.71,18.36,18.81
2021-03-19 02:00:00,2.96,8.29,2.77,25.81,52.57,6.1,13.77,11.1,19.94,20.83
2021-03-19 03:00:00,4.53,8.36,2.76,26.92,52.3,6.04,13.83,10.62,20.45,20.58
2021-03-19 04:00:00,5.11,8.43,2.85,25.12,54.05,6.03,14.35,10.97,19.24,20.03
2021-03-19 05:00:00,4.53,8.77,3.12,28.74,56.75,6.11,15.19,12.64,21.82,22.89
2021-03-19 06:00:00,5.84,9.58,4.25,35.83,72.33,6.91,20.44,15.79,20.39,23.51
2021-03-19 07:00:00,9.71,11.24,5.41,40.71,98.3,8.56,29.81,23.48,22.27,28.6
2021-03-19 08:00:00,9.91,11.36,5.42,43.62,103.37,9.03,32.85,28.95,23.69,30.27
2021-03-19 09:00:00,9.08,10.75,5.34,39.76,96.37,8.15,29.78,27.11,25.5,30.74
2021-03-19 10:00:00,8.45,10.48,5.32,42.31,92.55,7.49,27.24,26.31,25.96,31.62
2021-03-19 11:00:00,8.94,10.67,4.63,38.3,87.22,8.19,25.97,24.63,25.41,31.32
2021-03-19 12:00:00,8.78,10.45,4.6,41.4,88.14,9.67,26.21,25.2,27.12,32.61
2021-03-19 13:00:00,8.32,11.22,4.9,39.57,89.54,7.24,27.08,24.75,27.75,32.97
2021-03-19 14:00:00,8.43,10.42,4.51,35.23,85.04,10.52,24.87,22.75,23.47,29.19
2021-03-19 15:00:00,7.8,9.97,4.18,33.2,81.38,7.3,22.48,21.73,24.64,27.87
2021-03-19 16:00:00,6.71,10.06,4.59,31.69,79.38,7.24,24.31,20.36,24.42,27.88
2021-03-19 17:00:00,6.4,10.45,4.42,36.74,83.43,6.96,22.96,20.77,23.28,27.57
2021-03-19 18:00:00,7.01,10.52,4.99,42.35,86.38,9.12,26.3,21.45,21.66,27.25
2021-03-19 19:00:00,7.52,10.33,5.01,40.74,91.14,7.89,27.74,22.63,22.33,27.83
2021-03-19 20:00:00,7.4,10.77,5.32,40.4,90.04,8.05,27.62,22.06,21.91,26.56
2021-03-19 21:00:00,5.98,9.97,4.32,32.85,78.98,6.8,25.34,19.79,20.09,23.78
2021-03-19 22:00:00,5.61,9.17,3.82,30.18,72.21,6.88,21.66,16.76,20.73,22.09
2021-03-19 23:00:00,4.74,9.23,3.51,30.94,66.33,6.21,19.47,15.79,18.64,20.71
2021-03-20 00:00:00,4.47,8.67,3.16,29.63,59.49,6.75,17.25,13.45,18.46,19.89
2021-03-20 01:00:00,4.09,8.43,3.11,27.51,54.84,5.45,14.65,11.96,18.9,20.39
2021-03-20 02:00:00,5.23,8.17,2.81,27.13,52.45,5.72,14.31,11.2,19.48,20.55
2021-03-20 03:00:00,5.39,8.42,2.86,27.06,52.1,5.61,13.6,10.63,18.61,19.76
2021-03-20 04:00:00,3.02,8.4,2.83,22.84,52.5,5.63,13.6,11.19,18.83,20.44
2021-03-20 05:00:00,2.93,8.5,2.98,21.54,54.71,5.32,14.14,11.55,18.05,19.87
2021-03-20 06:00:00,3.83,8.91,3.54,25.91,62.75,6.16,17.32,13.82,18.54,20.57
2021-03-20 07:00:00,6.72,10.23,4.69,36.89,78.82,7.81,22.7,19.9,19.45,24.74
2021-03-20 08:00:00,7.98,11.21,5.37,43.41,97.36,12.72,29.92,24.6,20.57,25.78
2021-03-20 09:00:00,7.44,11.58,6.32,49.47,105.51,12.7,35.14,27.78,22.26,27.86
2021-03-20 10:00:00,7.35,11.63,5.85,47.97,107.18,11.63,33.77,28.98,21.7,27.9
2021-03-20 11:00:00,8.08,11.24,5.56,42.96,101.55,11.91,30.79,26.25,21.78,27.71
2021-03-20 12:00:00,7.72,11.23,5.83,43.38,99.21,11.66,31.28,24.6,23.03,27.76
2021-03-20 13:00:00,7.82,11.55,5.63,43.62,97.45,12.46,30.56,23.84,21.02,26.42
2021-03-20 14:00:00,7.51,11.27,5.29,40.42,91.04,10.85,27.5,22.91,20.49,24.62
2021-03-20 15:00:00,7.16,10.44,4.85,41.17,85.69,11.75,25.71,20.32,21.11,24.36
2021-03-20 16:00:00,7.01,11.0,4.68,40.98,83.69,10.48,25.77,20.51,19.87,23.57
2021-03-20 17:00:00,6.25,10.57,4.67,37.17,86.44,8.66,26.21,20.93,18.86,23.01
2021-03-20 18:00:00,5.83,10.81,4.91,37.36,88.38,8.81,28.34,22.61,19.64,23.97
2021-03-20 19:00:00,6.24,10.95,5.24,38.66,90.15,7.57,27.29,22.19,19.8,24.34
2021-03-20 20:00:00,5.99,10.9,4.92,38.33,87.49,8.97,27.35,22.75,19.42,23.57
2021-03-20 21:00:00,5.87,9.74,4.17,36.44,80.34,7.18,24.62,19.17,19.56,22.02
2021-03-20 22:00:00,3.7,9.14,3.88,34.65,70.25,6.42,21.68,17.21,19.72,21.72
2021-03-20 23:00:00,3.26,9.29,3.56,30.49,66.51,7.65,19.4,15.8,17.25,19.77
2021-03-21 00:00:00,3.93,8.66,3.21,29.94,61.21,7.34,17.3,13.78,18.36,20.01
2021-03-21 01:00:00,4.25,8.5,3.17,22.34,56.07,6.33,14.85,12.09,19.03,20.34
2021-03-21 02:00:00,4.04,8.36,2.85,22.93,53.1,5.33,14.29,11.36,18.3,20.01
2021-03-21 03:00:00,3.83,8.32,2.78,23.08,52.46,5.04,13.9,10.85,17.91,18.47
2021-03-21 04:00:00,4.04,8.35,2.86,28.32,52.31,5.14,14.28,11.35,18.04,19.15
2021-03-21 05:00:00,4.78,8.4,2.95,27.17,53.85,5.81,14.22,11.08,17.43,18.66
2021-03-21 06:00:00,5.14,8.85,3.33,30.29,59.36,6.23,16.03,13.2,18.68,20.92
2021-03-21 07:00:00,7.02,10.06,4.36,36.03,72.18,7.15,20.7,16.57,18.84,21.88
2021-03-21 08:00:00,8.0,10.89,5.36,43.71,89.69,8.8,26.23,21.9,24.27,26.67
2021-03-21 09:00:00,8.09,12.12,6.12,46.25,106.13,10.21,32.84,25.94,22.74,27.3
2021-03-21 10:00:00,8.79,12.03,6.22,50.78,109.89,11.41,35.04,27.14,20.58,27.2
2021-03-21 11:00:00,7.59,12.23,6.1,47.14,100.33568320328237,12.05,32.31,26.68,20.31,27.0
2021-03-21 12:00:00,7.65,11.83,5.93,44.94,102.84,9.99,32.73,25.65,19.08,25.1
2021-03-21 13:00:00,7.26,11.22,5.44,46.39,98.05,10.4,31.74,24.23,20.31,25.52
2021-03-21 14:00:00,7.6,10.82,5.17,42.38,89.98,9.93,28.24,21.26,19.12,23.85
2021-03-21 15:00:00,7.13,10.42,5.12,38.76,83.9,8.43,26.6,20.44,20.98,25.0
2021-03-21 16:00:00,6.17,10.68,4.88,33.07,86.11,4.89,25.9,21.03,18.52,23.22
2021-03-21 17:00:00,6.34,10.62,4.82,36.09157315595811,82.31405933969873,8.107890563943657,25.641999176940285,22.18,18.6,24.43742192985387
2021-03-21 18:00:00,7.6462466600659855,10.735495898541272,5.04,37.527046450021075,85.47161275335995,8.608696387041999,26.61917369340017,21.941134196056844,18.46161890751505,24.130022132478217
2021-03-21 19:00:00,8.09023017861472,10.822636271886363,4.98,40.04284091845833,89.22686806067085,8.5420309039436,28.212965590563215,22.287053034429924,18.827720158383134,23.041913434431645
2021-03-21 20:00:00,8.350127121502062,10.711591040266105,5.13,41.176118107850094,89.15271179281328,8.82419178101786,28.195643014020092,22.32933642051458,18.347189736084065,24.399400169701266
2021-03-21 21:00:00,7.6840244975960745,9.950514274156049,4.79,34.76397009104202,80.48130708223758,7.994907200798269,24.717580589981747,20.9293794358518,17.893196063290432,23.360343355474548
2021-03-21 22:00:00,6.782172263150033,9.037298288442406,4.07,31.231529893999806,72.4686017868146,6.786263124126085,21.785525134805813,19.41582367460986,18.1243663792958,22.384489099296335
2021-03-21 23:00:00,6.821608865204863,8.757604874275934,3.58,27.905429011001694,66.74673636035524,6.902943995715934,19.223315003380087,18.35621623079458,17.805689663603452,21.897282824606982
2021-03-22 00:00:00,7.2847608462406885,8.95,3.25,25.703504894464935,56.31728833316522,6.465275498583288,15.387263571405938,16.931522511905285,17.702685414562524,21.517365771923053
2021-03-22 01:00:00,4.526663780921567,8.61,3.06,23.739595570482173,53.608483257399655,6.067714877480503,14.153233193111022,15.91827224198301,18.3431104701288,22.051445846697664
2021-03-22 02:00:00,5.972899224977692,8.36,2.84,23.993935014915863,52.26936891134389,5.609517850805065,13.833597609498739,15.516430265003196,18.225806252684528,22.13760374278694
2021-03-22 03:00:00,5.694637784322399,8.44,2.88,24.80768847667346,54.797226075954725,5.611142478555727,13.147524660568488,15.402410278595116,18.123819595146017,21.93386379399955
2021-03-22 04:00:00,3.53,8.57,2.89,25.700330463688218,64.13,5.62167414367692,26.3,11.66,19.01,21.48
2021-03-22 05:00:00,3.86,8.99,3.11,29.14,55.4,5.17,14.74,11.93,18.95,21.13
2021-03-22 06:00:00,5.74,9.8,4.39,31.98,71.84,7.34,20.07,16.53,21.78,25.53
2021-03-22 07:00:00,8.91,11.95,5.55,38.62,98.82,10.66,29.99,24.62,22.41,27.35
2021-03-22 08:00:00,9.65,12.29,5.79,42.75,104.65,7.35,32.88,28.55,25.63,32.13
2021-03-22 09:00:00,8.99,9.79,5.31,40.41,99.78,8.54,30.27,27.08,23.84,30.26
2021-03-22 10:00:00,9.21,8.86,4.92,41.79,93.24,7.98,28.19,25.65,24.11,30.81
2021-03-22 11:00:00,9.38,11.3,5.08,40.13,87.83,8.11,26.51,24.59,25.53,30.46
2021-03-22 12:00:00,9.66,10.86,4.75,35.39,88.23,7.91,25.84,25.54,24.68,31.21
2021-03-22 13:00:00,10.21,10.96,4.69,42.69,87.85,8.76,26.08,26.24,23.32,28.32
2021-03-22 14:00:00,10.51,10.65,4.65,38.51,83.2,7.62,25.49,22.64,25.77,32.01
2021-03-22 15:00:00,9.77,10.56,4.19,36.86,77.13,7.9,23.06,20.2,25.42,30.63
2021-03-22 16:00:00,8.59,10.06,4.4,36.97,78.58,7.36,24.57,19.89,26.84,31.29
2021-03-22 17:00:00,7.52,10.27,4.43,35.87,80.06,9.22,24.71,19.49,24.61,29.84
2021-03-22 18:00:00,7.34,10.44,4.49,37.37,86.46,7.99,25.83,21.84,23.37,28.14
2021-03-22 19:00:00,7.46,10.86,5.02,37.65,90.91,7.82,28.96,22.26,22.6,27.33
2021-03-22 20:00:00,8.17,10.89,5.29,43.34,92.29,8.5,28.29,21.66,20.38,25.83
2021-03-22 21:00:00,6.22,10.16,4.39,34.76,81.24,8.95,25.24,19.64,21.49,26.3
2021-03-22 22:00:00,5.11,9.5,3.88,31.7,70.95,6.34,21.26,17.36,20.4,23.41
2021-03-22 23:00:00,4.58,9.09,3.62,27.74,65.7,6.94,20.12,15.41,18.65,20.51
2021-03-23 00:00:00,4.04,8.73,3.14,23.81,57.75,5.22,16.44,13.03,17.84,19.14
2021-03-23 01:00:00,4.12,8.47,3.02,21.43,54.05,5.63,14.48,11.48,19.68,21.41
2021-03-23 02:00:00,15.91,8.45,2.92,19.88,51.87,5.32,13.46,10.91,18.86,19.76
2021-03-23 03:00:00,5.41,8.42,2.78,25.8,51.74,5.6,13.67,10.87,19.87,21.0
2021-03-23 04:00:00,4.5,8.46,2.87,26.69,52.03,5.4,13.76,10.98,20.09,21.69
2021-03-23 05:00:00,4.5,8.88,3.09,28.96,55.68,5.14,14.53,12.0,18.39,20.71
2021-03-23 06:00:00,6.52,10.12,4.3,35.87,71.25,6.26,18.49,16.72,19.68,24.09
2021-03-23 07:00:00,9.45,11.37,5.8,40.27,97.36,11.08,29.61,24.62,22.63,29.03
2021-03-23 08:00:00,10.21,11.89,5.54,42.77,103.09,8.48,31.78,27.84,24.78,30.78
2021-03-23 09:00:00,9.78,10.69,5.22,40.29,96.08,8.76,30.24,27.92,26.64,31.15
2021-03-23 10:00:00,9.49,11.22,4.86,40.41,90.27,7.84,26.78,25.97,23.9,30.09
2021-03-23 11:00:00,9.11,10.86,4.96,41.21,85.03,7.64,25.02,24.44,24.32,30.18
2021-03-23 12:00:00,8.22,11.16,4.78,39.25,87.03,8.66,24.92,24.55,24.36,30.68
2021-03-23 13:00:00,10.124791764849734,11.48,4.67,40.36,89.48,7.38,25.52,25.17,24.9,29.63
2021-03-23 14:00:00,9.113966014898473,11.05,4.55,36.82,82.27,7.61,24.75,23.28,25.99,33.7
2021-03-23 15:00:00,8.298275164357491,10.41,4.42,35.37,79.7,8.44,22.14,20.77,26.86,31.35
2021-03-23 16:00:00,7.871203206686072,10.21,4.33,32.53,77.13,6.37,22.62,20.41,26.42,31.6
2021-03-23 17:00:00,7.517551905577545,10.42,4.63,33.63,79.35,8.11,21.84,20.2,22.18,27.42
2021-03-23 18:00:00,7.931482760055834,10.78,5.41,37.86,86.37,8.62,24.37,21.64,21.23,26.9
2021-03-23 19:00:00,8.40813914614818,11.23,5.04,42.39,92.56,8.83,28.93,21.72,21.86,27.16
2021-03-23 20:00:00,9.134537756341134,11.06,5.22,42.59,93.58,7.68,28.63,22.62,21.45,26.26
2021-03-23 21:00:00,9.593081476535081,10.04,4.52,37.34,82.54,7.42,24.68,20.39,20.12,24.78
2021-03-23 22:00:00,6.325336058381016,9.48,3.83,29.43,72.29,6.81,22.05,18.14,21.1,24.97
2021-03-23 23:00:00,5.76215750404211,8.89,3.42,26.73,65.7,6.22,19.56,15.47,19.25,21.67
2021-03-24 00:00:00,5.779345782327566,8.67,3.12,26.23,57.85,5.73,16.61,13.1,18.86,20.78
2021-03-24 01:00:00,4.28402847895977,8.46,2.98,25.61,53.73,5.97,13.96,11.27,19.82,21.38
2021-03-24 02:00:00,5.7789530145878185,8.58,2.81,28.1,51.47,5.5,13.94,10.89,19.5,21.18
2021-03-24 03:00:00,5.474086972352013,8.59,2.75,25.58,48.68,5.59,14.0,10.85,18.36,19.39
2021-03-24 04:00:00,5.135199952168074,8.63,2.79,25.97,51.84,5.58,14.36,11.15,17.83,19.5
2021-03-24 05:00:00,5.383841521918202,8.71,3.16,27.45,55.09,5.96,14.89,11.88,18.87,21.12
2021-03-24 06:00:00,6.956872975198994,9.92,4.4,27.88,71.17,7.47,20.16,16.8,21.3,26.83
2021-03-24 07:00:00,9.057504332570716,11.57,5.61,39.39,95.24,10.43,30.78,24.37,22.34,28.74
2021-03-24 08:00:00,10.145869170397305,11.46,5.82,43.47317870459039,102.64,8.0,32.98,28.52,22.38,30.2
2021-03-24 09:00:00,9.729510779223627,11.66,5.1,40.46,96.76,9.36,30.91,25.97,23.35,30.57
2021-03-24 10:00:00,8.809078541067663,12.08,5.26,41.81,89.34,8.15,26.85,25.29,22.74,29.08
2021-03-24 11:00:00,8.881207934662937,11.22,4.74,41.65,86.18,9.55,26.8,24.49,25.39,32.49
2021-03-24 12:00:00,9.547204720595296,11.17,4.96,36.59,87.6,7.39,24.75,23.47,23.09,29.27
